1	Bird Hawks	254613756887430384784882531862897231488	2015-08-11 19:12:20	2015-08-11 19:12:20
216	Streak-backed Tit-Spinetail	182758596968718307191594067020106306523	2015-08-11 19:13:24	2015-08-11 19:13:24
217	White-collared Kite	80705091091617808508265732985316188265	2015-08-11 19:13:24	2015-08-11 19:13:24
218	Rufous-breasted Flycatcher	134223716190615816559791448969433085010	2015-08-11 19:13:25	2015-08-11 19:13:25
219	Azuero Dove	178214915634465522327752038394963638283	2015-08-11 19:13:25	2015-08-11 19:13:25
220	Bali Myna	174734298128696249668643069361019183694	2015-08-11 19:13:26	2015-08-11 19:13:26
221	Rothschild's starling	118870276411581088185741648226681790757	2015-08-11 19:13:26	2015-08-11 19:13:26
222	Sillem's Mountain Finch	242998356449079284653206199493922292804	2015-08-11 19:13:27	2015-08-11 19:13:27
223	Purple-gaped Honeyeater	284469328347651046914661119236170153429	2015-08-11 19:13:27	2015-08-11 19:13:27
224	Yellow-throated Honeyeater	142554744720152650149458303788020932953	2015-08-11 19:13:27	2015-08-11 19:13:27
225	Eungella Honeyeater	86039121847219182733503132084789059812	2015-08-11 19:13:27	2015-08-11 19:13:27
226	Obscure Honeyeater	219445365699930069722547045377175675007	2015-08-11 19:13:27	2015-08-11 19:13:27
227	Grey-fronted Honeyeater	136604652572833964017593124264432833079	2015-08-11 19:13:28	2015-08-11 19:13:28
228	Singing Honeyeater	10032594850240601275829842051397633732	2015-08-11 19:13:28	2015-08-11 19:13:28
229	Flame-eared Honeyeater	3081164260096801486016935340846505376	2015-08-11 19:13:28	2015-08-11 19:13:28
230	Seram Honeyeater	199094488809582452774737293091386089413	2015-08-11 19:13:28	2015-08-11 19:13:28
231	Broad-billed Sandpipers	30690497560552926547714536975388867438	2015-08-11 19:13:28	2015-08-11 19:13:28
232	Broad-billed Sandpiper	11712519699414793446276896985010508802	2015-08-11 19:13:28	2015-08-11 19:13:28
233	Bécasseau falcinelle	109659602985564845108911412532443672165	2015-08-11 19:13:28	2015-08-11 19:13:28
234	Long-billed Dowitcher	198427125298959074092699737779980325269	2015-08-11 19:13:29	2015-08-11 19:13:29
235	Costurero pico largo	45825340351246860223981401410557115697	2015-08-11 19:13:29	2015-08-11 19:13:29
236	Bécassin à long bec	180609135543031217305175605179575580002	2015-08-11 19:13:29	2015-08-11 19:13:29
237	Picopando cola barrada	335830850174895774526588735867327524568	2015-08-11 19:13:29	2015-08-11 19:13:29
238	Bar-tailed Godwit	149285154598007612940195416066825839074	2015-08-11 19:13:29	2015-08-11 19:13:29
239	Barge rousse	76738399632626921053579211003199969581	2015-08-11 19:13:29	2015-08-11 19:13:29
240	Red-faced Liocichla	39379703832704558918957292869087156641	2015-08-11 19:13:29	2015-08-11 19:13:29
241	Savi's Warbler	106487815500518089314381099106148101667	2015-08-11 19:13:30	2015-08-11 19:13:30
242	Negreta negra	271506667228784868887199148880380691464	2015-08-11 19:13:33	2015-08-11 19:13:33
243	macreuse noire	321513492690155691202004123715406813812	2015-08-11 19:13:33	2015-08-11 19:13:33
244	Black Scoter	135804505555983332272517033904354742765	2015-08-11 19:13:33	2015-08-11 19:13:33
245	Smews	310741519731003630634925858656289175125	2015-08-11 19:13:34	2015-08-11 19:13:34
246	Smew	128521525101540185893196264355845043823	2015-08-11 19:13:34	2015-08-11 19:13:34
247	harle piette	280917877928364659766321653388522104803	2015-08-11 19:13:34	2015-08-11 19:13:34
248	Red-breasted Merganser	311878218699063306657471837638406827367	2015-08-11 19:13:34	2015-08-11 19:13:34
249	Mergo copetón	123877866899483667901112041639150919272	2015-08-11 19:13:34	2015-08-11 19:13:34
250	harle huppé	127458010136639376184169670082512417049	2015-08-11 19:13:34	2015-08-11 19:13:34
251	Northern Carmine Bee-eater	303244258986373427178016490901411422022	2015-08-11 19:13:35	2015-08-11 19:13:35
252	Cinnamon-chested Bee-eater	299520919485066422226701064723932704259	2015-08-11 19:13:35	2015-08-11 19:13:35
253	Rainbow Bee-eater	286662295572070501506347894142711347449	2015-08-11 19:13:36	2015-08-11 19:13:36
254	Somali Bee-eater	205342511113688022290699640178411270939	2015-08-11 19:13:37	2015-08-11 19:13:37
255	Blue-throated Bee-eater	45158370071952944333100455001595238068	2015-08-11 19:13:37	2015-08-11 19:13:37
256	Plumbeous Forest Falcon	43594468964288747959229860067841082078	2015-08-11 19:13:38	2015-08-11 19:13:38
257	White-fronted Falconet	16661189684332519400453744074169209504	2015-08-11 19:13:38	2015-08-11 19:13:38
258	Chimango Caracara	192766548572804431580065072204772879623	2015-08-11 19:13:38	2015-08-11 19:13:38
259	Bishop's Oo	303536677949339004631200174875512610968	2015-08-11 19:13:39	2015-08-11 19:13:39
260	Northern Gannet	3307994902468672955795799198843108249	2015-08-11 19:13:39	2015-08-11 19:13:39
261	Bobo norteño	173469667421380288060557893417281053889	2015-08-11 19:13:39	2015-08-11 19:13:39
262	Fou de Bassan	291377916888642345527991857036537749917	2015-08-11 19:13:39	2015-08-11 19:13:39
263	Citrine Wagtail	152978563066874644037634950691557585736	2015-08-11 19:13:39	2015-08-11 19:13:39
264	Palau Flycatcher	164530632233242353359053869403427745335	2015-08-11 19:13:40	2015-08-11 19:13:40
265	Painted Whitestart	96093566323116337440626379638725364909	2015-08-11 19:13:40	2015-08-11 19:13:40
266	Painted Redstart	256280975505531895331535283916530765515	2015-08-11 19:13:40	2015-08-11 19:13:40
267	Chipe ala blanca	100963593838769366431867235905960566351	2015-08-11 19:13:40	2015-08-11 19:13:40
268	Paruline à ailes blanches	237176770791096634300526042092337408137	2015-08-11 19:13:40	2015-08-11 19:13:40
269	Nocturnal Curassow	307416485668866868930336739801129172876	2015-08-11 19:13:41	2015-08-11 19:13:41
270	Spotted Nutcracker	177085793761786119352622735200211955957	2015-08-11 19:13:41	2015-08-11 19:13:41
271	Night-Herons	242589976088202121711861771620061474879	2015-08-11 19:13:41	2015-08-11 19:13:41
272	Pedrete corona negra	114998924041946386215137734532944479254	2015-08-11 19:13:41	2015-08-11 19:13:41
273	Black-crowned Night-Heron	14262150063664655265828677962670983672	2015-08-11 19:13:41	2015-08-11 19:13:41
274	Black-crowned Night Heron	16260615374189645939564777503197785761	2015-08-11 19:13:41	2015-08-11 19:13:41
275	Bihoreau gris	153454772382616727538663037617784932086	2015-08-11 19:13:41	2015-08-11 19:13:41
276	Blue-bearded Bee-eater	255190898464004012204367464021298841459	2015-08-11 19:13:42	2015-08-11 19:13:42
277	Dark Storm Petrels	137685104361528076488470967717836940515	2015-08-11 19:13:42	2015-08-11 19:13:42
278	Black-fronted Wood Quail	316831529727167659902745829967966743312	2015-08-11 19:13:44	2015-08-11 19:13:44
279	Tacarcuna Wood-Quail	261094587697431186542726614903747602393	2015-08-11 19:13:44	2015-08-11 19:13:44
280	Tacarcuna Wood Quail	43069668677000658157823953253706176827	2015-08-11 19:13:44	2015-08-11 19:13:44
281	Desert Wheatear	84727996736471386344317864839459308813	2015-08-11 19:13:44	2015-08-11 19:13:44
282	Isabelline Wheatear	156809359396203376477326257442270766494	2015-08-11 19:13:44	2015-08-11 19:13:44
283	Pied Wheatear	72342760899801870796833683277301090988	2015-08-11 19:13:45	2015-08-11 19:13:45
284	Chipe de Tolmie	50470813917404279640099518453240566074	2015-08-11 19:13:45	2015-08-11 19:13:45
285	Eurasian Golden Oriole	3156786859317225121615046949152005526	2015-08-11 19:13:45	2015-08-11 19:13:45
286	Chaco Chachalaca	79333845253711687355734718972747181770	2015-08-11 19:13:45	2015-08-11 19:13:45
287	Rufous-vented Chachalaca	145675384546331456924467340568653075817	2015-08-11 19:13:45	2015-08-11 19:13:45
288	Great Bustard	52451634192591680881267067270087207796	2015-08-11 19:13:46	2015-08-11 19:13:46
289	Nicobar Scops Owl	201366941147161258076721224416066379223	2015-08-11 19:13:46	2015-08-11 19:13:46
290	African Scops Owl	110221166509764625937149795077067861685	2015-08-11 19:13:46	2015-08-11 19:13:46
291	Bearded Reedling	189773093868568091619642310912593999944	2015-08-11 19:13:47	2015-08-11 19:13:47
292	Wood-Warblers	163371823638014898206035001676326915647	2015-08-11 19:13:47	2015-08-11 19:13:47
293	passerin indigo	320453416747267481870071803576195396830	2015-08-11 19:13:48	2015-08-11 19:13:48
294	Indigo Bunting	128719896895520641112885391186522315682	2015-08-11 19:13:48	2015-08-11 19:13:48
295	Colorín azul	260289851730871832759717329589724321594	2015-08-11 19:13:48	2015-08-11 19:13:48
296	Great-billed Kingfisher	251963822693675986109991709152271088548	2015-08-11 19:13:49	2015-08-11 19:13:49
297	Band-tailed Guan	37261833957714351567790853176824367534	2015-08-11 19:13:49	2015-08-11 19:13:49
298	Marail Guan	251925182241223427242954152939428175114	2015-08-11 19:13:50	2015-08-11 19:13:50
299	Baudo Guan	311417856431711998899440330582282019704	2015-08-11 19:13:50	2015-08-11 19:13:50
300	Rusty-margined Guan	256003663202710811418487178330551031326	2015-08-11 19:13:50	2015-08-11 19:13:50
301	perdrix grise	178705795243955881487073618428971619685	2015-08-11 19:13:50	2015-08-11 19:13:50
302	Grey Partridge	110763599328912981968626773092086235105	2015-08-11 19:13:50	2015-08-11 19:13:50
303	Gray Partridge	243520757950977717295771299633215894865	2015-08-11 19:13:50	2015-08-11 19:13:50
304	Wilson's Phalarope	226996416276879641100621716289090855081	2015-08-11 19:13:51	2015-08-11 19:13:51
305	Falaropo pico largo	322556195944988912014805615450507446481	2015-08-11 19:13:51	2015-08-11 19:13:51
306	Phalarope de Wilson	325136147020271394730704582198839913111	2015-08-11 19:13:51	2015-08-11 19:13:51
307	Pheasants	77376240915939353237442742187838379598	2015-08-11 19:13:51	2015-08-11 19:13:51
308	Ring-necked Pheasant	318572400572762690186809907464604633580	2015-08-11 19:13:51	2015-08-11 19:13:51
309	Faisán de collar	141617546114944382384914347302057543979	2015-08-11 19:13:51	2015-08-11 19:13:51
310	faisan de chasse	159632985183602085639847785109707337688	2015-08-11 19:13:51	2015-08-11 19:13:51
311	Common Pheasant	171507199249810424906985923985232969527	2015-08-11 19:13:51	2015-08-11 19:13:51
312	Greater Flamingo	60470918680772021922878669455744279476	2015-08-11 19:13:52	2015-08-11 19:13:52
313	Yellow-streaked Greenbul	53062510012719306601742545514609781147	2015-08-11 19:13:52	2015-08-11 19:13:52
314	Icterine Greenbul	250998216153710339977557003800626970498	2015-08-11 19:13:52	2015-08-11 19:13:52
315	Placid Greenbul	190327968777777304521241374540200557400	2015-08-11 19:13:52	2015-08-11 19:13:52
316	Northern Brownbul	331622361284577580787525436830089558543	2015-08-11 19:13:53	2015-08-11 19:13:53
317	Planalto Tyrannulet	181871725519929427544186976921515176980	2015-08-11 19:13:53	2015-08-11 19:13:53
318	Black-capped Tyrannulet	91082293960855462679648273231625105415	2015-08-11 19:13:53	2015-08-11 19:13:53
319	Tawny-rumped Tyrannulet	41293122632315907148653607732037586710	2015-08-11 19:13:53	2015-08-11 19:13:53
320	Serra do Mar Tyrannulet	114253206173638096728731634966226938148	2015-08-11 19:13:54	2015-08-11 19:13:54
321	Ecuadorian Tyrannulet	243452788301542354389284173885885937666	2015-08-11 19:13:54	2015-08-11 19:13:54
322	Cinnamon-faced Tyrannulet	158111165523400219756490949271372006993	2015-08-11 19:13:54	2015-08-11 19:13:54
323	Bay-ringed Tyrannulet	146842797931806743968728385075778548501	2015-08-11 19:13:54	2015-08-11 19:13:54
324	Tickell's Leaf Warbler	153387771548871443472349644548880574891	2015-08-11 19:13:55	2015-08-11 19:13:55
325	Sakhalin Leaf Warbler	204263366518111850250443472124485106858	2015-08-11 19:13:55	2015-08-11 19:13:55
326	White-tailed Leaf Warbler	32598641125977415641579808845797212241	2015-08-11 19:13:55	2015-08-11 19:13:55
327	Ijima's Leaf Warbler	244404829113425465048260311834530397300	2015-08-11 19:13:55	2015-08-11 19:13:55
328	Plain Leaf Warbler	328608218795763924529415770551200474641	2015-08-11 19:13:56	2015-08-11 19:13:56
329	Timor Leaf Warbler	286514824850882393101149259416630089881	2015-08-11 19:13:56	2015-08-11 19:13:56
330	Blyth's Leaf Warbler	157764045564632348073524809009849516712	2015-08-11 19:13:56	2015-08-11 19:13:56
331	Radde's Warbler	280683229293149543570283375590798679596	2015-08-11 19:13:56	2015-08-11 19:13:56
332	Mountain Leaf Warbler	108811463491313812639224197206173880225	2015-08-11 19:13:57	2015-08-11 19:13:57
333	Peruvian Plantcutter	65510433259524063829631427981103874451	2015-08-11 19:13:57	2015-08-11 19:13:57
334	Black-dotted Piculet	160792594839562789033577759394169564906	2015-08-11 19:13:57	2015-08-11 19:13:57
335	Great Auks	95741342134179206410190257386473377641	2015-08-11 19:13:57	2015-08-11 19:13:57
336	Pine Grosbeaks	333527308758950339112512967292838409419	2015-08-11 19:13:57	2015-08-11 19:13:57
337	Pine Grosbeak	318066219948781785817723218765173493790	2015-08-11 19:13:57	2015-08-11 19:13:57
338	durbec des sapins	18343068620293182370856120567175456165	2015-08-11 19:13:57	2015-08-11 19:13:57
339	Toquí de collar	254030939185489750305038705435914493849	2015-08-11 19:13:58	2015-08-11 19:13:58
340	Collared Towhee	62373857363188378446155404826827463207	2015-08-11 19:13:58	2015-08-11 19:13:58
341	Eurasian Spoonbill	306848479868426399987549539905480323234	2015-08-11 19:13:58	2015-08-11 19:13:58
342	Spatule blanche	315719422515632855788232711407592324881	2015-08-11 19:13:58	2015-08-11 19:13:58
343	Glossy Ibises	170425216222917787100506954332389034024	2015-08-11 19:13:59	2015-08-11 19:13:59
344	Golden-Plovers	246182007168555202064836888331932250832	2015-08-11 19:13:59	2015-08-11 19:13:59
345	Grey Plover	13406696543108894396030123529551425048	2015-08-11 19:13:59	2015-08-11 19:13:59
346	Chorlo gris	274496295070200785153692528270994873985	2015-08-11 19:13:59	2015-08-11 19:13:59
347	Black-bellied Plover	107633443392101755406079516169182112958	2015-08-11 19:13:59	2015-08-11 19:13:59
348	Pluvier argenté	103805864770502922575912261000467014828	2015-08-11 19:13:59	2015-08-11 19:13:59
349	Magellanic Plover	330694794596421179806856116937074847393	2015-08-11 19:13:59	2015-08-11 19:13:59
350	Pygmy Falcon	112520533566304558509914145526808223603	2015-08-11 19:14:00	2015-08-11 19:14:00
351	African Pygmy Falcon	183089432542682482041335423174761473423	2015-08-11 19:14:00	2015-08-11 19:14:00
352	Swamphens	234277912036476948829034239475630429041	2015-08-11 19:14:00	2015-08-11 19:14:00
353	Soras	337842546904241334147322211117174397192	2015-08-11 19:14:00	2015-08-11 19:14:00
354	Alpine Accentor	306830079919179506018583056780150814524	2015-08-11 19:14:01	2015-08-11 19:14:01
355	Pied Avocet	84941897066061969438481624265934311040	2015-08-11 19:14:02	2015-08-11 19:14:02
356	Palau Fantail	260377532527637861024582909050157874657	2015-08-11 19:14:03	2015-08-11 19:14:03
357	Palau fantail flycatcher	43322272554228978001196032646655016507	2015-08-11 19:14:03	2015-08-11 19:14:03
358	Ross's Gull	44620836860871416285153746885119768905	2015-08-11 19:14:03	2015-08-11 19:14:03
359	Mouette rosée	209617946106281346363053990253175299707	2015-08-11 19:14:03	2015-08-11 19:14:03
360	Rock Wrens	226446021615493813429844879799877536415	2015-08-11 19:14:03	2015-08-11 19:14:03
361	Snipes	278703795343506501624302780378684283692	2015-08-11 19:14:06	2015-08-11 19:14:06
362	paruline hochequeue	17389404933358738200556066621959425018	2015-08-11 19:14:06	2015-08-11 19:14:06
363	Brown-headed Nuthatch	325563579175937777600439257414798227300	2015-08-11 19:14:07	2015-08-11 19:14:07
364	Typical Eiders	266022158720328793669733122573828159319	2015-08-11 19:14:07	2015-08-11 19:14:07
365	King Eider	168178358433471170237503706111950987970	2015-08-11 19:14:07	2015-08-11 19:14:07
366	eider à tête grise	152877772427610673240889310421828737219	2015-08-11 19:14:07	2015-08-11 19:14:07
367	Salteador pomarino	204688769128130627511194348937276049618	2015-08-11 19:14:07	2015-08-11 19:14:07
368	Pomarine Skua	216646391992042809419348128138613840938	2015-08-11 19:14:07	2015-08-11 19:14:07
369	Pomarine Jaeger	274121353634094399992232870224765300601	2015-08-11 19:14:07	2015-08-11 19:14:07
370	Labbe pomarin	263918184092679491645828886870240216648	2015-08-11 19:14:07	2015-08-11 19:14:07
371	Charrán ártico	204192975687449933613124696225854600709	2015-08-11 19:14:08	2015-08-11 19:14:08
372	Arctic Tern	24304546576036349631873359332542338781	2015-08-11 19:14:08	2015-08-11 19:14:08
373	Sterne arctique	109732933833301661101922716546796709584	2015-08-11 19:14:08	2015-08-11 19:14:08
374	Asian Desert Warbler	62659483380866385644739961683366457582	2015-08-11 19:14:08	2015-08-11 19:14:08
375	Dartford Warbler	314292967938232641985391158003179027384	2015-08-11 19:14:09	2015-08-11 19:14:09
376	Pallas's Sandgrouse	62744239530519920974656398568468030513	2015-08-11 19:14:09	2015-08-11 19:14:09
377	Little Paradise Kingfisher	93233207110072855585869537027157330155	2015-08-11 19:14:09	2015-08-11 19:14:09
378	Buff-breasted Paradise Kingfisher	253542980976894593214422206820396428624	2015-08-11 19:14:10	2015-08-11 19:14:10
379	Bluetails	330920173535140020305280615690619888850	2015-08-11 19:14:10	2015-08-11 19:14:10
380	Red-flanked Bluetail	284695173936822222071596259618607333180	2015-08-11 19:14:10	2015-08-11 19:14:10
381	Grey-breasted Seedsnipe	270254937340317978132389395444427856855	2015-08-11 19:14:11	2015-08-11 19:14:11
382	Plain Softtail	158968222613389201259308886457039187107	2015-08-11 19:14:11	2015-08-11 19:14:11
383	Wallcreeper	44221671352538370205642022396671072536	2015-08-11 19:14:12	2015-08-11 19:14:12
384	Chestnut-capped Babbler	58736427039293924736903133909809932417	2015-08-11 19:14:12	2015-08-11 19:14:12
385	Titira pico negro	122271834374537563339523357991552143759	2015-08-11 19:14:12	2015-08-11 19:14:12
386	Black-crowned Tityra	283773135123702533770761968590989327729	2015-08-11 19:14:12	2015-08-11 19:14:12
387	Spotted Tody-Flycatcher	179834613586299628984905701285281718895	2015-08-11 19:14:14	2015-08-11 19:14:14
388	Yellow-lored Tody-Flycatcher	181910429879550742473608349313992807653	2015-08-11 19:14:14	2015-08-11 19:14:14
389	Grey-crowned Flatbill	305720436367727011995316323374442540305	2015-08-11 19:14:14	2015-08-11 19:14:14
390	Zapata Sparrow	205435491289899600133169698299362900535	2015-08-11 19:14:15	2015-08-11 19:14:15
391	Cuitlacoche de Cozumel	174867755808993272060403086636397013473	2015-08-11 19:14:15	2015-08-11 19:14:15
392	Cozumel Thrasher	7151337429265632354660525139231140028	2015-08-11 19:14:15	2015-08-11 19:14:15
393	Long-billed Thrasher	154293567059563434344751846482161135392	2015-08-11 19:14:15	2015-08-11 19:14:15
394	Cuitlacoche pico largo	185908288050500078676848442274836791881	2015-08-11 19:14:15	2015-08-11 19:14:15
395	Cuitlacoche californiano	62503841961028691610884145705329393636	2015-08-11 19:14:16	2015-08-11 19:14:16
396	California Thrasher	114420666558194854379675099994008474411	2015-08-11 19:14:16	2015-08-11 19:14:16
397	Ferruginous Babbler	85998872565217489105272044899626361954	2015-08-11 19:14:16	2015-08-11 19:14:16
398	Hairy-backed Bulbul	20265668911997989335761434630115024766	2015-08-11 19:14:17	2015-08-11 19:14:17
399	Spotted Redshank	75722891114613694781199432072712395517	2015-08-11 19:14:17	2015-08-11 19:14:17
400	Chevalier arlequin	266556488429877752010276535401068113590	2015-08-11 19:14:17	2015-08-11 19:14:17
401	Wandering Tattler	104348541094715245422843528827818264967	2015-08-11 19:14:18	2015-08-11 19:14:18
402	Chevalier errant	125190994588600473899781136468260970065	2015-08-11 19:14:18	2015-08-11 19:14:18
403	Patamarilla mayor	97155165959498848424097327515014116457	2015-08-11 19:14:18	2015-08-11 19:14:18
404	Greater Yellowlegs	257961117464794613844445365303375104639	2015-08-11 19:14:18	2015-08-11 19:14:18
405	Grand Chevalier	20871120293138666456050545506233811795	2015-08-11 19:14:18	2015-08-11 19:14:18
406	Blue-mantled Crested Flycatcher	303806953381199024607422523632674397300	2015-08-11 19:14:18	2015-08-11 19:14:18
407	Wrens	267803665393514443653210885660733426722	2015-08-11 19:14:18	2015-08-11 19:14:18
408	Ochraceous Wren	291437237885703109994667549949228404517	2015-08-11 19:14:18	2015-08-11 19:14:18
409	Southern Pied Babbler	279845268748781039741066445237382906469	2015-08-11 19:14:18	2015-08-11 19:14:18
410	Hinde's Babbler	165557525759251552186939900816807241515	2015-08-11 19:14:19	2015-08-11 19:14:19
411	Robins	130162707503903351887452170476934864628	2015-08-11 19:14:19	2015-08-11 19:14:19
412	merle noir	20764810592471737638480775282762335729	2015-08-11 19:14:20	2015-08-11 19:14:20
413	Eurasian Blackbird	245244252327990372861162297709116026228	2015-08-11 19:14:20	2015-08-11 19:14:20
414	Common Blackbird	66721035278974550293621526766647639524	2015-08-11 19:14:20	2015-08-11 19:14:20
415	tétras à queue fine	315978584209909467075795779920931258170	2015-08-11 19:14:20	2015-08-11 19:14:20
416	Sharp-tailed Grouse	73602824799488837803363686377401887662	2015-08-11 19:14:20	2015-08-11 19:14:20
417	Hoopoes	120370551664716840096105188578738062851	2015-08-11 19:14:20	2015-08-11 19:14:20
418	Sociable Lapwing	255667363169692155092258994855696341067	2015-08-11 19:14:20	2015-08-11 19:14:20
419	paruline verdâtre	29769549665004684563087522684359150622	2015-08-11 19:14:20	2015-08-11 19:14:20
420	Golden-winged Warbler	75636004819667558404864411277221334615	2015-08-11 19:14:21	2015-08-11 19:14:21
421	Chipe ala dorada	92797540668762389871324190455215346087	2015-08-11 19:14:21	2015-08-11 19:14:21
422	Paruline à ailes dorées	93504472431974468066396006375526580172	2015-08-11 19:14:21	2015-08-11 19:14:21
423	paruline à ailes dorées	300800566252947108692612442861788690103	2015-08-11 19:14:21	2015-08-11 19:14:21
424	Chipe rabadilla rufa	23820980996689128582283578219406216485	2015-08-11 19:14:21	2015-08-11 19:14:21
425	Vireos	185809274368732047594053678078828964849	2015-08-11 19:14:21	2015-08-11 19:14:21
426	paruline à calotte noire	19476368142742929628972522663982372994	2015-08-11 19:14:21	2015-08-11 19:14:21
